,precision,recall,f1-score,support
0,0.9911847696374201,0.9782516808221169,0.9846757600904984,454242.0
1,0.16759352881698686,0.3347921225382932,0.22337020607557975,5941.0
accuracy,0.9699445655315385,0.9699445655315385,0.9699445655315385,0.9699445655315385
macro avg,0.5793891492272034,0.6565219016802051,0.604022983083039,460183.0
weighted avg,0.9805521396582287,0.9699445655315385,0.9748472433995241,460183.0
