,precision,recall,f1-score,support
0,0.9447969543147208,0.9520460358056266,0.9484076433121019,3128.0
1,0.8021108179419525,0.7774936061381074,0.7896103896103897,782.0
accuracy,0.9171355498721228,0.9171355498721228,0.9171355498721228,0.9171355498721228
macro avg,0.8734538861283366,0.864769820971867,0.8690090164612458,3910.0
weighted avg,0.9162597270401671,0.9171355498721228,0.9166481925717594,3910.0
