,precision,recall,f1-score,support
0,0.9436424811418028,0.9759042906451402,0.9595022738873127,106907.0
1,0.3181577554261514,0.16171128750168168,0.21443225403621444,7433.0
accuracy,0.9229753367150604,0.9229753367150604,0.9229753367150604,0.9229753367150604
macro avg,0.6309001182839771,0.5688077890734109,0.5869672639617636,114340.0
weighted avg,0.9029810506166636,0.9229753367150604,0.9110668579562892,114340.0
