,precision,recall,f1-score,support
0,0.8821039903264812,0.9135879774577332,0.8975699784681637,1597.0
1,0.7799043062200957,0.7149122807017544,0.7459954233409611,684.0
accuracy,0.8540113985094256,0.8540113985094256,0.8540113985094256,0.8540113985094256
macro avg,0.8310041482732884,0.8142501290797438,0.8217827009045624,2281.0
weighted avg,0.8514575265260569,0.8540113985094256,0.8521175472068719,2281.0
