,precision,recall,f1-score,support
0,0.9905747488851854,0.5771014701926799,0.7293114955250732,304858.0
1,0.029427928300949313,0.7001612036539495,0.056481909605825914,5583.0
accuracy,0.579314587957132,0.579314587957132,0.579314587957132,0.579314587957132
macro avg,0.5100013385930673,0.6386313369233148,0.39289670256544956,310441.0
weighted avg,0.9732893945044114,0.579314587957132,0.7172112652778212,310441.0
