,precision,recall,f1-score,support
0,0.9222403480152257,0.9293150684931507,0.925764192139738,1825.0
1,0.83203125,0.8171355498721228,0.824516129032258,782.0
accuracy,0.8956655159186805,0.8956655159186805,0.8956655159186805,0.8956655159186805
macro avg,0.8771357990076128,0.8732253091826367,0.8751401605859981,2607.0
weighted avg,0.8951810788752539,0.8956655159186805,0.8953936569076517,2607.0
