,precision,recall,f1-score,support
0,0.9958056623558197,0.9793743554486077,0.9875216637781629,8727.0
1,0.9536560247167868,0.9903743315508021,0.9716684155299056,3740.0
accuracy,0.9826742600465228,0.9826742600465228,0.9826742600465228,0.9826742600465228
macro avg,0.9747308435363032,0.9848743434997049,0.9795950396540343,12467.0
weighted avg,0.9831611091537676,0.9826742600465228,0.9827658164653785,12467.0
