,precision,recall,f1-score,support
0,0.9055161114145276,0.9089912280701754,0.9072503419972641,1824.0
1,0.7858064516129032,0.7787723785166241,0.7822736030828517,782.0
accuracy,0.8699155794320799,0.8699155794320799,0.8699155794320799,0.8699155794320799
macro avg,0.8456612815137154,0.8438818032933997,0.8447619725400579,2606.0
weighted avg,0.8695940262399803,0.8699155794320799,0.8697477288617804,2606.0
