,precision,recall,f1-score,support
0,0.9817559066126101,0.9955344485398355,0.9885971704089533,14108.0
1,0.9385964912280702,0.7867647058823529,0.856,1224.0
accuracy,0.9788677276284894,0.9788677276284894,0.9788677276284894,0.9788677276284894
macro avg,0.9601761989203401,0.8911495772110942,0.9222985852044767,15332.0
weighted avg,0.9783103597543609,0.9788677276284894,0.9780115366638087,15332.0
