,precision,recall,f1-score,support
0,0.9432100789811703,0.6682349752168525,0.7822618116705765,51648.0
1,0.18045724124736942,0.644847034694924,0.28199857991703725,5851.0
accuracy,0.6658550583488408,0.6658550583488408,0.6658550583488408,0.6658550583488408
macro avg,0.5618336601142698,0.6565410049558882,0.5321301957938069,57499.0
weighted avg,0.8655936534158478,0.6658550583488408,0.7313558799328079,57499.0
