,precision,recall,f1-score,support
0,0.990619400428025,0.5784890014367344,0.7304306408358098,304858.0
1,0.029551255909495974,0.7008776643381694,0.056711377783575004,5583.0
accuracy,0.580690050605429,0.580690050605429,0.580690050605429,0.580690050605429
macro avg,0.5100853281687605,0.6396833328874519,0.3935710093096924,310441.0
weighted avg,0.9733354609649806,0.580690050605429,0.718314410551728,310441.0
