,precision,recall,f1-score,support
0,0.9187872225230103,0.9298630136986301,0.9242919389978214,1825.0
1,0.8315789473684211,0.8081841432225064,0.8197146562905318,782.0
accuracy,0.8933640199462984,0.8933640199462984,0.8933640199462984,0.8933640199462984
macro avg,0.8751830849457156,0.8690235784605682,0.8720032976441765,2607.0
weighted avg,0.8926280851348672,0.8933640199462984,0.8929227655888836,2607.0
