,precision,recall,f1-score,support
0,0.9703731839331498,0.9937439222042139,0.9819195105936614,154250.0
1,0.7405913978494624,0.3705447209145931,0.49394890183774093,7435.0
accuracy,0.9650864334972322,0.9650864334972322,0.9650864334972322,0.9650864334972322
macro avg,0.855482290891306,0.6821443215594035,0.7379342062157012,161685.0
weighted avg,0.959806788908675,0.9650864334972322,0.9594804378528365,161685.0
