threshold,precision,recall,f1
0.6365266442298889,0.016039430841140796,0.8346766971162457,0.03147404536195235
0.6365325450897217,0.01603954125535225,0.8346766971162457,0.031474257941830903
0.6365334391593933,0.016039596463028043,0.8346766971162457,0.03147436423284703
0.6365594267845154,0.01603632007930389,0.8344975819451907,0.0314679288862801
0.6365712285041809,0.016036430474380952,0.8344975819451907,0.031468141429153794
0.6365717053413391,0.01603648567248946,0.8344975819451907,0.03146824770166732
0.6365802884101868,0.01603654087097796,0.8344975819451907,0.031468353974898645
0.6366158723831177,0.016036596069846448,0.8344975819451907,0.03146846024884778
0.6366546750068665,0.016033374753458465,0.8343184667741358,0.03146213092260555
0.6366602778434753,0.016033429942378784,0.8343184667741358,0.03146223717733258
0.6366658806800842,0.016033485131679043,0.8343184667741358,0.03146234343277732
0.6366676092147827,0.016033595511419377,0.8343184667741358,0.03146255594581989
0.6366701722145081,0.016033705892679502,0.8343184667741358,0.03146276846173333
0.6366778612136841,0.016033761083879494,0.8343184667741358,0.031462874720766636
0.6366783380508423,0.016030374065009588,0.8341393516030808,0.031456226368806545
0.6366809606552124,0.01603042924512065,0.8341393516030808,0.031456332606462876
0.636688232421875,0.0160304844256116,0.8341393516030808,0.03145643884483681
0.6366978883743286,0.016030539606482437,0.8341393516030808,0.03145654508392834
0.6367175579071045,0.01603059478773317,0.8341393516030808,0.03145665132373749
0.6367313265800476,0.0160306499693638,0.8341393516030808,0.03145675756426426
0.6367334127426147,0.016030760333764767,0.8341393516030808,0.031456970047470695
0.6367378234863281,0.01603164330368208,0.8341393516030808,0.03145867001646757
0.6367480754852295,0.01603169849253151,0.8341393516030808,0.03145877627063052
0.6367740631103516,0.016032140017006393,0.8341393516030808,0.03145962632977428
0.636789083480835,0.016032195209275745,0.8341393516030808,0.03145973259039738
0.6367895603179932,0.01603225040192511,0.8341393516030808,0.03145983885173832
0.6367921829223633,0.01603230559495449,0.8341393516030808,0.0314599451137971
0.6368076801300049,0.016032360788363887,0.8341393516030808,0.03146005137657372
0.636809766292572,0.016032415982153308,0.8341393516030808,0.031460157640068195
0.6368166208267212,0.01603280234932023,0.8341393516030808,0.03146090150463002
0.6368172764778137,0.016032912743359787,0.8341393516030808,0.031461114043823075
0.6368183493614197,0.016033023138919588,0.8341393516030808,0.03146132658588782
0.6368227005004883,0.01603307833726959,0.8341393516030808,0.0314614328579971
0.6368333697319031,0.016033188735109827,0.8341393516030808,0.031461645404369534
0.636833667755127,0.016033354334720803,0.8341393516030808,0.0314619642293129
0.6368352770805359,0.016030353005174747,0.8339602364320258,0.031456058434378195
0.6368356347084045,0.01603040819699223,0.8339602364320258,0.03145616469371739
0.6368558406829834,0.016030463389189765,0.8339602364320258,0.031456270953774484
0.6368576884269714,0.01603051858176735,0.8339602364320258,0.031456377214549476
0.6368767619132996,0.016030573774724992,0.8339602364320258,0.031456483476042386
0.6368903517723083,0.01603062896806269,0.8339602364320258,0.03145658973825321
0.6368927955627441,0.016030684161780454,0.8339602364320258,0.03145669600118196
0.63691645860672,0.01603073935587828,0.8339602364320258,0.03145680226482863
0.6369170546531677,0.016027406693292934,0.8337811212609708,0.03145025856249653
0.6369237899780273,0.016027461876676342,0.8337811212609708,0.03145036480547364
0.6369305849075317,0.01602751706043975,0.8337811212609708,0.03145047104916855
0.6369516253471375,0.016027572244583163,0.8337811212609708,0.031450577293581285
0.6369571089744568,0.01604027470047242,0.8337811212609708,0.03147503259220247
0.6369622349739075,0.016040606338365477,0.8337811212609708,0.031475671065533
0.636962890625,0.01604066161268091,0.8337811212609708,0.0314757774802731
0.6370190978050232,0.016040716887377283,0.8337811212609708,0.031475883895732755
0.6370269656181335,0.016038376312551908,0.8336020060899159,0.031471250162116056
0.6370283365249634,0.016038431583372963,0.8336020060899159,0.0314713565698242
0.6370375752449036,0.016038486854574967,0.8336020060899159,0.03147146297825191
0.6370378732681274,0.016038542126157917,0.8336020060899159,0.031471569387399166
0.6370387673377991,0.016038597398121822,0.8336020060899159,0.031471675797265994
0.6370497345924377,0.016035206462329497,0.8334228909188608,0.03146501989960611
0.6370562314987183,0.016035261723178932,0.8334228909188608,0.03146512628804762
0.6370607614517212,0.016035316984409246,0.8334228909188608,0.031465232677208556
0.6370669007301331,0.01603537224602045,0.8334228909188608,0.03146533906708895
0.637073278427124,0.016035427508012543,0.8334228909188608,0.03146544545768879
0.6370859742164612,0.01603609068162863,0.8334228909188608,0.03146672220100669
0.6370987296104431,0.01603614594857267,0.8334228909188608,0.031466828600960055
0.6371085047721863,0.016036201215897654,0.8334228909188608,0.031466935001632966
0.6371102333068848,0.01603625648360359,0.8334228909188608,0.03146704140302545
0.6371188163757324,0.01603631175169048,0.8334228909188608,0.03146714780513749
0.637136697769165,0.01603636702015833,0.8334228909188608,0.031467254207969114
0.6371614933013916,0.016032975819570434,0.8332437757478058,0.03146059780021967
0.6371618509292603,0.016033031076922017,0.8332437757478058,0.03146070418162257
0.6371676325798035,0.01603308633465449,0.8332437757478058,0.03146081056374492
0.6371813416481018,0.016033141592767853,0.8332437757478058,0.03146091694658672
0.6371912956237793,0.016033196851262116,0.8332437757478058,0.03146102333014797
0.6372032165527344,0.016033252110137276,0.8332437757478058,0.031461129714428694
0.6372088193893433,0.01603330736939334,0.8332437757478058,0.03146123609942888
0.6372117400169373,0.016033362629030313,0.8332437757478058,0.031461342485148557
0.6372177004814148,0.016033417889048197,0.8332437757478058,0.03146144887158771
0.6372193098068237,0.01603358367138736,0.8332437757478058,0.031461768035222167
0.6372236013412476,0.01603374945715487,0.8332437757478058,0.03146208720533226
0.6372288465499878,0.01603380471983925,0.8332437757478058,0.031462193596808026
0.6372349262237549,0.016033859982904568,0.8332437757478058,0.03146229998900333
0.6372509598731995,0.01603046857497372,0.8330646605767509,0.03145564318184244
0.6372684240341187,0.016030523826921352,0.8330646605767509,0.03145574955260634
0.6372793912887573,0.016030800092372705,0.8330646605767509,0.03145628141721718
0.6372801661491394,0.016030855346605637,0.8330646605767509,0.03145638779229766
0.6372803449630737,0.016030910601219465,0.8330646605767509,0.03145649416809759
0.6373029947280884,0.016030965856214198,0.8330646605767509,0.031456600544617
0.6373060941696167,0.01603102111158983,0.8330646605767509,0.03145670692185586
0.6373137831687927,0.016031076367346377,0.8330646605767509,0.031456813299814215
0.6373142600059509,0.01603113162348383,0.8330646605767509,0.03145691967849204
0.6373258233070374,0.016031186880002206,0.8330646605767509,0.03145702605788937
0.6373378038406372,0.016031242136901498,0.8330646605767509,0.031457132438006186
0.6373639702796936,0.01603129739418172,0.8330646605767509,0.03145723881884252
0.6373791098594666,0.016031463168307957,0.8330646605767509,0.03145755796566862
0.6373813152313232,0.016031518427111913,0.8330646605767509,0.03145766434938305
0.6373881697654724,0.01603184998793561,0.8330646605767509,0.03145830266678028
0.6374101042747498,0.01603190524940626,0.8330646605767509,0.03145840905553166
0.6374186277389526,0.016031960511257878,0.8330646605767509,0.03145851544500264
0.6374292969703674,0.016032071036104045,0.8330646605767509,0.031458728226103405
0.6374304890632629,0.016032236826230683,0.8330646605767509,0.03145904740315169
0.6374390721321106,0.01602211658778555,0.8325273150635859,0.03143918091208914
0.6374514698982239,0.016022171817799503,0.8325273150635859,0.031439287240128205
0.6374534368515015,0.016029078569384046,0.8325273150635859,0.03145258391116823
0.6374551057815552,0.016029133847405955,0.8325273150635859,0.03145269032988528
0.6374654769897461,0.016029189125809133,0.8325273150635859,0.03145279674932247
0.6374672055244446,0.01602924440459358,0.8325273150635859,0.03145290316947979
0.6374766826629639,0.0160292996837593,0.8325273150635859,0.03145300959035725
0.6374902725219727,0.016029354963306295,0.8325273150635859,0.03145311601195487
0.6374952793121338,0.016029410243234576,0.8325273150635859,0.03145322243427265
0.6375092267990112,0.01602946552354414,0.8325273150635859,0.031453328857310586
0.637512743473053,0.016029520804234993,0.8325273150635859,0.03145343528106871
0.6375319957733154,0.01602957608530714,0.8325273150635859,0.03145354170554701
0.6375393867492676,0.016029631366760586,0.8325273150635859,0.0314536481307455
0.6375412940979004,0.016029741930811386,0.8325273150635859,0.03145386098330308
0.6375570297241211,0.016029797213408747,0.8325273150635859,0.031453967410662184
0.6375584006309509,0.016029907779747412,0.8325273150635859,0.031454180267541036
0.6375830769538879,0.016029963063488722,0.8325273150635859,0.03145428669706081
0.63758784532547,0.016030018347611363,0.8325273150635859,0.03145439312730083
0.637589156627655,0.016030073632115328,0.8325273150635859,0.031454499558261094
0.6376004219055176,0.01603012891700063,0.8325273150635859,0.03145460598994161
0.6376054883003235,0.01603023948791524,0.8325273150635859,0.03145481885546344
0.6376065015792847,0.01603029477394456,0.8325273150635859,0.03145492528930476
0.6376078128814697,0.016030350060355233,0.8325273150635859,0.03145503172386638
0.6376382112503052,0.016030405347147256,0.8325273150635859,0.03145513815914828
0.6376398205757141,0.016030460634320638,0.8325273150635859,0.03145524459515048
0.6376475691795349,0.016030515921875377,0.8325273150635859,0.03145535103187298
0.6376556158065796,0.01603057120981148,0.8325273150635859,0.0314554574693158
0.6376560926437378,0.016030626498128954,0.8325273150635859,0.031455563907478945
0.6376669406890869,0.016030681786827802,0.8325273150635859,0.031455670346362416
0.6376727223396301,0.016030737075908023,0.8325273150635859,0.031455776785966214
0.6376950144767761,0.016030792365369625,0.8325273150635859,0.03145588322629036
0.6377115249633789,0.01603084765521261,0.8325273150635859,0.03145598966733486
0.6377151012420654,0.016031013527029916,0.8325273150635859,0.031456308994790516
0.6377279162406921,0.01603106881839848,0.8325273150635859,0.03145641543871649
0.6377325057983398,0.016031345280962433,0.8325273150635859,0.03145694766915227
0.6377366185188293,0.01603151116307786,0.8325273150635859,0.03145726701605875
0.6377421021461487,0.016031566457879197,0.8325273150635859,0.03145737346646845
