,precision,recall,f1-score,support
0,0.9904072201006869,0.5665883788517933,0.720815423778325,304858.0
1,0.0287417578782555,0.7003403188250045,0.055217409724477834,5583.0
accuracy,0.5689937862589026,0.5689937862589026,0.5689937862589026,0.5689937862589026
macro avg,0.5095744889894712,0.6334643488383989,0.3880164167514014,310441.0
weighted avg,0.973112538420149,0.5689937862589026,0.7088452467963456,310441.0
