,precision,recall,f1-score,support
0,0.9203786191536748,0.90625,0.9132596685082873,1824.0
1,0.788627935723115,0.8169014084507042,0.8025157232704403,781.0
accuracy,0.8794625719769674,0.8794625719769674,0.8794625719769674,0.8794625719769674
macro avg,0.8545032774383949,0.8615757042253521,0.8578876958893638,2605.0
weighted avg,0.8808787021635531,0.8794625719769674,0.8800577409724873,2605.0
