,precision,recall,f1-score,support
0,0.9429070034443169,0.97972953627974,0.9609656553931984,104783.0
1,0.3604336043360434,0.16147308781869688,0.22302962548910005,7413.0
accuracy,0.9256657991372241,0.9256657991372241,0.9256657991372241,0.9256657991372241
macro avg,0.6516703038901801,0.5706013120492185,0.5919976404411492,112196.0
weighted avg,0.9044218942818723,0.9256657991372241,0.912208838842884,112196.0
