,precision,recall,f1-score,support
0,0.9909518055521807,0.9875594947186742,0.9892527419456209,454242.0
1,0.24613127001067236,0.3105537788251136,0.27461486939048896,5941.0
accuracy,0.9788192958018875,0.9788192958018875,0.9788192958018875,0.9788192958018875
macro avg,0.6185415377814265,0.649056636771894,0.6319338056680549,460183.0
weighted avg,0.9813361117919763,0.9788192958018875,0.9800267088221678,460183.0
