,precision,recall,f1-score,support
0,0.974841449711467,0.995513776337115,0.985069169358279,154250.0
1,0.8338136407300673,0.46698049764626764,0.5986722993361496,7435.0
accuracy,0.9712094504746884,0.9712094504746884,0.9712094504746884,0.9712094504746884
macro avg,0.9043275452207671,0.7312471369916913,0.7918707343472143,161685.0
weighted avg,0.9683563598158261,0.9712094504746884,0.9673009117671943,161685.0
