,precision,recall,f1-score,support
0,0.9206611570247933,0.9161184210526315,0.9183841714756801,1824.0
1,0.8065739570164349,0.8158567774936062,0.8111888111888111,782.0
accuracy,0.8860322333077514,0.8860322333077514,0.8860322333077514,0.8860322333077514
macro avg,0.8636175570206142,0.8659875992731189,0.8647864913322456,2606.0
weighted avg,0.8864262412893611,0.8860322333077514,0.886217336577625,2606.0
