,precision,recall,f1-score,support
0,0.9214285714285714,0.9194078947368421,0.920417124039517,1824.0
1,0.8127388535031848,0.8169014084507042,0.8148148148148148,781.0
accuracy,0.8886756238003839,0.8886756238003839,0.8886756238003839,0.8886756238003839
macro avg,0.8670837124658781,0.8681546515937733,0.8676159694271659,2605.0
weighted avg,0.8888425178010371,0.8886756238003839,0.8887567004293472,2605.0
