,precision,recall,f1-score,support
0,0.9439488117001829,0.8868164330860127,0.9144911621975842,29112.0
1,0.5538253215978335,0.7273697314600747,0.6288437884378844,5623.0
accuracy,0.8610047502519073,0.8610047502519073,0.8610047502519073,0.8610047502519073
macro avg,0.7488870666490082,0.8070930822730437,0.7716674753177343,34735.0
weighted avg,0.8807945181966415,0.8610047502519073,0.8682497577740693,34735.0
