,precision,recall,f1-score,support
0,0.9436305732484076,0.9484635083226632,0.9460408684546615,3124.0
1,0.7895424836601307,0.7733674775928298,0.7813712807244502,781.0
accuracy,0.9134443021766966,0.9134443021766966,0.9134443021766966,0.9134443021766966
macro avg,0.8665865284542691,0.8609154929577465,0.8637060745895558,3905.0
weighted avg,0.9128129553307521,0.9134443021766966,0.9131069509086192,3905.0
